Word	Meaning
择交	1
择偶	1
择期	1
择善而从	1
择校	1
择业	1
择优	1
咋舌	1
迮	2
泽	5
泽国	2
泽兰	1
啧	2
啧有烦言	1
啧啧	2
帻	1
笮	1
舴	1
箦	1
赜	1
仄	1
仄声	1
昃	1
贼	5
贼风	1
贼喊捉贼	1
贼寇	1
贼眉鼠眼	1
贼去关门	1
贼人	2
贼死	1
贼头贼脑	1
贼心	1
贼星	1
贼眼	1
贼赃	1
贼子	1
贼走关门	1
鲗	1
怎	1
怎地	1
怎的	1
怎么	4
怎么样	2
怎么着	2
怎奈	1
怎样	2
谮	1
曾孙	1
曾孙女	1
曾祖父	1
曾祖母	1
增	2
增补	1
增仓	1
增产	1
增订	1
增多	1
增幅	1
增高	2
增光	1
增辉	1
增加	1
增进	1
增刊	1
增强	1
增容	1
增色	1
增删	1
增设	1
增生	1
增收	1
增速	1
增添	1
增益	1
增盈	1
增援	1
增长	1
增值	1
增值税	1
增殖	2
憎	1
憎称	1
憎恨	1
憎恶	1
缯	1
罾	1
矰	1
综	2
锃	1
锃光瓦亮	1
锃亮	1
赠	1
赠别	1
赠答	1
赠礼	1
赠票	2
赠品	1
赠送	1
赠言	1
赠阅	1
甑	3
甑子	1
扎堆	1
扎耳朵	1
扎根	2
扎花	1
扎猛子	1
扎啤	1
扎煞	1
扎实	2
扎手	1
扎眼	1
扎营	1
扎针	1
吒	1
咋呼	2
咋唬	1
挓	1
奓	1
哳	1
揸	2
渣	4
渣子	1
渣滓	2
劄	1
齇	1
扎挣	1
札	2
札记	1
轧钢	1
轧辊	1
轧机	1
闸	4
闸盒	1
闸口	1
闸门	1
炸	4
铡	2
铡刀	1
劄记	1
劄子	1
拃	2
苲	1
眨	1
眨巴	1
眨眼	2
砟	1
砟子	1
鲊	2
鲊肉	1
鲝	2
乍	4
乍猛的	1
诈	3
诈唬	1
诈骗	1
诈尸	2
诈降	1
柞	1
栅栏	1
栅子	1
奓着胆子	1
咤	1
炸弹	1
炸雷	1
炸群	1
炸市	1
炸窝	2
炸药	1
痄	1
蚱	1
蚱蝉	1
蚱蜢	1
溠	1
榨	4
榨菜	1
榨取	2
霅	1
醡	1
侧棱	1
侧歪	1
斋	1
斋饭	2
斋果	1
斋醮	1
斋戒	3
斋月	1
摘	3
摘编	1
摘抄	1
摘除	1
摘挡	1
摘登	1
摘发	1
摘记	2
摘借	1
摘录	1
摘牌	3
摘要	2
摘引	1
摘由	1
宅	1
宅第	1
宅基	1
宅基地	1
宅门	2
宅院	1
宅子	1
择不开	1
择席	1
窄	4
窄巴	2
窄带	1
窄小	1
债	1
债户	1
债款	1
债权	1
债权人	1
债券	2
债市	2
债台高筑	1
债务	1
债务人	1
债主	1
砦	2
寨	5
寨子	2
瘵	1
占	2
占卜	1
占卦	1
占课	1
占梦	1
占星	1
沾	7
沾边	2
沾光	1
沾亲	1
沾亲带故	1
沾染	2
沾手	2
沾沾自喜	1
毡	2
毡房	1
毡子	1
栴	1
旃	1
旃檀	1
粘连	3
粘贴	1
詹	1
谵	1
谵妄	1
谵语	2
邅	1
瞻	2
瞻顾	2
瞻礼	3
瞻念	1
瞻前顾后	1
瞻望	1
瞻仰	1
鹯	1
鳣	1
斩	3
斩仓	1
斩草除根	1
斩钉截铁	1
斩获	1
斩假石	1
斩首	1
飐	1
盏	2
展	5
展板	1
展播	1
展翅	1
展出	1
展点	1
展馆	2
展柜	1
展缓	1
展会	1
展开	2
展宽	1
展况	1
展览	1
展览馆	1
展露	1
展卖	1
展品	1
展评	1
展期	1
展区	1
展商	1
展神经	1
展示	1
展事	1
展室	1
展台	1
展厅	1
展团	1
展望	2
展位	1
展现	1
展限	1
展销	1
展性	1
展演	1
展业	1
展映	1
展转	1
崭	2
崭露头角	1
崭然	1
崭新	1
搌	1
搌布	1
辗转	2
辗转反侧	1
黵	1
占据	1
占领	2
占便宜	2
占先	1
占线	1
占用	1
占优	1
占有	3
占有权	1
栈	3
栈道	1
栈房	2
栈桥	1
战	1
战败	2
战报	1
战备	1
战表	1
战场	1
战车	1
战船	1
战刀	1
战地	1
战抖	1
战斗	3
战斗机	1
战斗力	1
战斗员	1
战犯	1
战俘	1
战歌	1
战功	1
战鼓	1
战国	1
战果	1
战壕	1
战火	1
战祸	1
战机	1
战绩	1
战舰	1
战局	1
战具	1
战况	1
战力	1
战利品	1
战例	1
战栗	1
战列舰	1
战乱	1
战略	2
战略导弹	1
战略物资	1
战马	1
战旗	1
战勤	1
战区	1
战胜	1
战时	1
战士	2
战事	1
战书	1
战术	2
战术导弹	1
战线	1
战役	1
战鹰	1
战友	1
战云	1
战战兢兢	2
战争	1
站	3
站点	3
站队	1
站岗	1
站柜台	1
站立	1
站牌	1
站票	1
站台	1
站住	5
站住脚	4
绽	1
绽放	1
绽露	1
湛	3
湛蓝	1
湛清	1
颤栗	1
蘸	1
蘸火	1
张	8
张榜	1
张本	3
张大	1
张灯结彩	1
张挂	1
张冠李戴	1
张皇	1
张口	1
张口结舌	1
张狂	1
张力	1
张罗	3
张目	2
张三李四	1
张贴	1
张望	1
张牙舞爪	1
张扬	1
张嘴	2
章	2
章草	1
章程	1
章法	2
章回体	1
章节	1
章句	2
章鱼	1
章则	1
章子	1
鄣	1
獐	1
獐头鼠目	1
獐子	1
彰	3
彰明较著	1
彰善瘅恶	1
彰示	1
彰显	2
漳	3
嫜	1
璋	1
樟	1
樟脑	1
樟脑丸	1
蟑	1
长辈	1
长膘	1
长房	1
长官	1
长机	1
长进	1
长老	3
长脸	1
长门	1
长亲	1
长上	2
长势	1
长孙	2
长相	1
长者	2
长子	2
仉	1
涨	3
涨潮	1
涨风	1
涨幅	1
涨落	1
涨势	1
涨停板	1
掌	10
掌厨	1
掌灯	2
掌舵	3
掌骨	1
掌故	1
掌管	1
掌柜	3
掌控	1
掌门人	1
掌权	1
掌上电脑	1
掌上明珠	1
掌勺儿	1
掌声	1
掌握	2
掌心	1
掌印	2
掌灶	1
掌珠	1
掌子	1
掌嘴	1
礃	1
丈	2
丈夫	1
丈量	1
丈母娘	1
丈人	1
仗	1
仗胆	1
仗势	1
仗恃	1
仗义	2
仗义疏财	1
仗义执言	1
杖	2
杖子	1
帐	2
帐幕	1
帐篷	1
帐子	1
账	3
账本	1
账簿	1
账册	1
账单	1
账房	2
账号	1
账户	1
账面	1
账目	1
胀	2
胀库	1
障	2
障碍	2
障蔽	1
障眼法	1
障子	1
幛	1
幛子	1
嶂	1
瘴	1
瘴疠	1
瘴气	1
钊	2
招	2
招安	1
招标	1
招兵	1
招兵买马	1
招待	1
招待所	1
招风	1
招抚	1
招工	1
招供	1
招股	1
招呼	5
招魂	1
招集	1
招架	1
招考	1
招徕	1
招揽	1
招领	1
招录	1
招募	1
招女婿	1
招牌	1
招盘	1
招聘	1
招亲	2
招惹	2
招认	1
招商	1
招生	1
招事	1
招收	1
招手	1
招数	4
招贴	1
招贴画	1
招贤	1
招降	1
招降纳叛	1
招笑儿	1
招选	1
招眼	1
招摇	1
招摇过市	1
招摇撞骗	1
招引	1
招灾	1
招展	1
招致	2
招赘	1
招子	1
招租	1
昭	3
昭然	1
昭示	1
昭雪	1
昭彰	1
昭昭	2
昭著	1
啁	1
着	2
着数	4
朝不保夕	1
朝发夕至	1
朝晖	1
朝令夕改	1
朝露	1
朝气	1
朝乾夕惕	1
朝秦暮楚	1
朝日	1
朝三暮四	1
朝思暮想	1
朝夕	2
朝霞	1
着慌	1
着火	1
着火点	1
着急	1
着凉	1
着忙	2
着迷	1
着魔	1
着三不着两	1
爪	1
爪牙	1
找	1
找病	2
找补	1
找茬儿	1
找碴儿	1
找零	1
找麻烦	1
找平	1
找齐	2
找钱	1
找事	2
找赎	1
找死	1
找头	1
找寻	1
找辙	2
沼	1
沼气	1
沼泽	1
召唤	1
召集	1
召见	2
召开	1
兆	2
兆头	1
诏	2
诏书	1
赵	3
赵体	1
炤	1
笊	1
棹	2
旐	1
照	13
照搬	1
照办	1
照本宣科	1
照壁	1
照常	2
照抄	2
照登	1
照度	1
照发	2
照拂	1
照顾	4
照管	1
照葫芦画瓢	1
照护	1
照会	2
照旧	3
照看	1
照理	1
照例	1
照料	1
照临	1
照猫画虎	1
照面儿	2
照明	1
照明弹	1
照排	1
照片儿	1
照片	1
照墙	1
照射	1
照实	1
照说	1
照相	1
照相机	1
照相纸	1
照样	2
照妖镜	1
照耀	1
照应	1
照直	2
罩	6
罩褂儿	1
罩棚	1
罩衫	1
罩袖	1
罩衣	1
罩子	1
肇	3
肇端	1
肇祸	1
肇始	1
肇事	1
肇因	1
曌	1
折箩	1
折腾	3
蜇	1
嗻	1
遮	3
遮蔽	1
遮藏	1
遮丑	1
遮挡	2
遮盖	2
遮拦	1
遮羞	2
遮羞布	2
遮掩	3
遮眼法	1
遮阳	2
遮阳镜	1
遮阳帽	1
遮阳伞	1
遮阴	1
折半	1
折变	1
折尺	1
折冲	1
折冲樽俎	1
折抵	1
折叠	1
折兑	1
折返	1
折服	2
折福	1
折干	1
折光	2
折桂	1
折合	2
折回	1
折价	1
折旧	1
折扣	2
折磨	1
折扇	1
折射	2
折实	2
折寿	1
折受	1
折算	1
折损	1
折头	1
折线	1
折腰	1
折账	1
折纸	1
折中	1
折中主义	1
折皱	1
折子	1
折子戏	1
哲	2
哲理	1
哲人	1
哲学	1
晢	1
辄	1
蛰	1
蛰伏	2
蛰居	1
詟	1
谪	3
谪居	1
摺	1
磔	1
辙	4
辙口	1
者	1
锗	1
赭	1
赭石	1
褶	1
褶皱	2
褶子	3
这	1
这程子	1
这个	3
这会儿	1
这里	1
这么	1
这么点儿	1
这么些	1
这么样	1
这么着	1
这儿	2
这山望着那山高	1
这些	1
这样	1
这阵儿	1
柘	2
浙	3
浙菜	1
蔗	1
蔗农	1
蔗糖	2
鹧	1
著	1
着哩	1
着呢	1
贞	1
贞操	1
贞观	1
贞节	2
贞洁	1
贞烈	1
针	6
针鼻儿	1
针砭	1
针刺麻醉	1
针对	1
针锋相对	1
针箍	1
针管	1
针剂	1
针尖儿对麦芒儿	1
针脚	2
针灸	1
针麻	1
针筒	1
针头线脑	1
针线	1
针眼	1
针叶树	1
针织品	1
针黹	1
侦	1
侦办	1
侦查	1
侦察	1
侦察机	1
侦获	1
侦缉	1
侦结	1
侦控	1
侦破	1
侦探	2
侦探小说	1
侦讯	1
珍	4
珍爱	1
珍宝	1
珍本	1
珍藏	2
珍贵	1
珍品	1
珍奇	1
珍禽	1
珍摄	1
珍视	1
珍玩	1
珍闻	1
珍惜	1
珍稀	1
珍羞	1
珍馐	1
珍异	1
珍重	2
珍珠	1
珍珠贝	1
珍珠米	1
帧	1
胗	1
浈	1
真	7
真诚	1
真传	1
真谛	1
真格的	1
真个	1
真果	1
真核生物	1
真迹	1
真金不怕火炼	1
真菌	1
真空	2
真理	1
真皮	1
真品	1
真凭实据	1
真切	2
真情	2
真确	3
真人	2
真实	1
真是	1
真书	1
真数	1
真率	1
真丝	1
真伪	1
真相	1
真心	1
真性	2
真正	2
真知	1
真知灼见	1
真挚	1
真珠	1
真主	1
桢	1
桢干	1
砧	1
砧板	1
砧木	1
砧子	1
祯	1
蓁	2
斟	1
斟酌	1
甄	2
甄别	2
甄审	1
甄选	1
獉	1
榛	2
榛莽	1
榛狉	1
榛榛	1
榛子	1
禛	1
箴	2
箴言	1
臻	3
诊	1
诊察	1
诊断	1
诊检	1
诊疗	1
诊脉	1
诊视	1
诊室	1
诊所	2
诊治	1
枕	3
枕边风	1
枕戈待旦	1
枕骨	1
枕藉	1
枕巾	1
枕木	1
枕套	1
枕头	1
枕席	2
枕芯	1
轸	1
轸念	1
畛	1
畛域	1
疹	1
疹子	1
袗	2
缜	1
缜密	1
鬒	1
圳	1
阵	2
阵地	1
阵风	1
阵脚	1
阵容	2
阵势	2
阵痛	2
阵亡	1
阵线	1
阵雪	1
阵营	1
阵雨	1
阵子	1
纼	1
鸩	5
鸩毒	1
振	4
振拔	1
振臂	1
振荡	2
振动	1
振奋	2
振幅	1
振聋发聩	1
振兴	1
振振有词	1
振振有辞	1
振作	2
朕	1
朕兆	1
赈	1
赈济	1
赈灾	1
揕	1
瑱	1
震	5
震颤	1
震颤麻痹	1
震荡	1
震动	2
震耳欲聋	1
震感	1
震古烁今	1
震撼	1
震级	1
震惊	2
震怒	1
震情	1
震慑	1
震悚	1
震源	1
震灾	1
震中	1
镇	2
镇尺	1
镇定	2
镇静	2
镇静药	1
镇守	1
镇星	1
镇压	3
镇纸	1
镇子	1
正	19
正旦	1
正月	1
争	1
争辩	1
争吵	1
争持	1
争宠	1
争创	1
争斗	2
争端	1
争夺	1
争分夺秒	1
争风吃醋	1
争冠	1
争光	1
争衡	1
争脸	1
争论	1
争面子	1
争鸣	1
争拗	1
争奇斗艳	1
争气	1
争抢	1
争取	2
争权夺利	1
争胜	1
争先	1
争先恐后	1
争议	1
争战	1
争执	1
争嘴	2
征	2
征兵	1
征尘	1
征程	1
征答	1
征地	1
征调	1
征订	1
征发	1
征伐	1
征帆	1
征服	2
征稿	1
征购	1
征管	1
征候	1
征婚	1
征稽	1
征集	2
征缴	1
征募	1
征聘	1
征求	1
征收	1
征讨	1
征途	1
征文	2
征象	1
征询	1
征引	1
征用	1
征战	1
征招	2
征召	2
征兆	1
怔	1
怔忡	1
怔营	1
怔忪	1
挣	1
峥	2
狰	1
钲	1
症	1
症结	1
烝	1
睁	1
睁眼瞎子	1
铮	1
铮█	1
铮铮	1
筝	2
蒸	2
蒸饼	1
蒸发	1
蒸饺	1
蒸馏	1
蒸馏酒	1
蒸馏水	1
蒸笼	1
蒸气	1
蒸汽	1
蒸汽锤	1
蒸汽机	1
蒸食	1
蒸腾	2
蒸蒸日上	1
鬇	1
拯	1
拯救	1
整	6
整备	1
整编	1
整饬	2
整除	1
整地	1
整点	1
整队	1
整顿	1
整风	1
整改	1
整个	1
整固	1
整合	1
整机	1
整洁	1
整理	1
整料	1
整流	1
整流器	1
整齐	4
整儿	1
整容	1
整式	1
整数	2
整肃	2
整套	1
整体	1
整托	1
整形	1
整修	1
整训	1
整整	1
整枝	1
整治	3
整装待发	1
正版	1
正本	2
正本清源	1
正比	2
正比例	1
正步	1
正餐	1
正常	1
正出	1
正词法	1
正大	1
正大光明	1
正当	2
正当年	1
正当时	1
正当中	1
正当防卫	1
正道	2
正德	1
正点	1
正电	1
正殿	1
正多边形	1
正儿八经	1
正法	1
正反应	1
正犯	1
正方	1
正方体	1
正方形	1
正房	2
正风	1
正告	1
正割	1
正宫	1
正骨	1
正规	1
正规军	1
正轨	1
正果	1
正好	2
正号	1
正极	1
正教	1
正襟危坐	1
正经	5
正经八百	1
正剧	1
正楷	1
正离子	1
正理	1
正梁	1
正路	1
正论	1
正门	1
正面	5
正面人物	1
正名	1
正牌	1
正派	1
正片	4
正品	1
正气	3
正桥	1
正巧	2
正切	1
正取	1
正确	1
正人君子	1
正日	1
正色	1
正身	1
正史	1
正式	1
正事	1
正视	1
正室	2
正书	1
正数	1
正税	2
正题	1
正体	3
正体字	1
正厅	2
正统	1
正文	1
正午	1
正误	1
正弦	1
正项	1
正凶	1
正颜厉色	1
正眼	1
正业	1
正义	1
正音	2
正在	1
正直	1
正职	2
正中	1
正中下怀	1
正传	1
正装	1
正字	3
正字法	1
正宗	2
正座	1
证	2
证词	1
证婚	1
证件	1
证据	1
证明	2
证券	1
证券交易所	1
证人	2
证实	1
征书	1
证物	1
证言	1
证验	2
证章	1
证照	1
郑	2
郑重	1
郑重其事	1
怔怔	1
诤	1
诤谏	1
诤言	1
诤友	1
政	4
政变	1
政柄	1
政策	1
政党	1
政敌	1
政法	1
政风	1
政府	1
政府采购	1
政纲	1
政工	1
政纪	1
政绩	1
政见	1
政界	1
政局	1
政客	1
政令	1
政论	1
政派	1
政权	2
政权机关	1
政审	1
政事	1
政坛	1
政体	1
政通人和	1
政委	1
政务	1
政务院	1
政协	1
政要	1
政治	1
政治避难	1
政治犯	1
政治家	1
政治教导员	1
政治经济学	1
政治面目	1
政治权利	1
政治委员	1
政治文明	1
政治协理员	1
政治协商会议	1
政治学	1
政治指导员	1
政治制度	1
挣揣	1
挣命	2
症候	2
症候群	1
症状	1
之	2
之后	2
之乎者也	1
之前	1
支	1
支边	1
支部	2
支差	1
支撑	2
支持	2
支出	2
支绌	1
支点	2
支队	2
支付	1
支架	3
支解	1
支棱	1
支离	2
支离破碎	1
支流	2
支炉儿	1
支脉	1
支派	1
支配	2
支票	1
支气管	1
支前	1
支渠	1
支取	1
支使	1
支书	1
支吾	1
支线	1
支应	3
支原体	1
支援	1
支招儿	1
支着儿	1
支柱	2
支柱产业	1
支子	2
支嘴儿	1
只	1
只身	1
只言片语	1
卮	1
汁	1
汁水	1
汁液	1
芝	3
芝兰	1
芝麻	2
芝麻官	1
芝麻酱	1
芝麻油	1
吱	1
枝	4
枝杈	1
枝节	2
枝解	1
枝蔓	2
枝条	1
枝捂	1
枝梧	1
枝丫	1
枝叶	1
枝子	1
知	5
知宾	1
知单	1
知道	1
知底	1
知法犯法	1
知府	1
知根知底	1
知会	1
知己	2
知己知彼	1
知交	1
知觉	3
知客	2
知了	1
知名	1
知名度	1
知命	2
知青	1
知情	1
知情达理	1
知趣	1
知人之明	1
知识	2
知识产权	1
知识产业	1
知识分子	1
知识经济	1
知识青年	1
知事	1
知书达理	1
知疼着热	1
知悉	1
知县	1
知晓	1
知心	1
知音	1
知友	1
知遇	1
知照	1
知州	1
知足	1
肢	1
肢解	3
肢势	1
肢体	1
泜	1
织	3
织补	1
织锦	2
织女	2
织女星	1
织品	1
织物	1
织造	1
栀	2
胝	1
祗	1
脂	2
脂肪	1
脂肪肝	1
脂肪酸	1
脂粉	1
脂膏	2
脂麻	1
脂油	1
椥	1
稙	1
榰	2
蜘	1
执	8
执棒	1
执笔	1
执鞭	1
执导	1
执罚	1
执法	1
执绋	1
执纪	1
执教	1
执迷不悟	1
执泥	1
执牛耳	1
执拗	1
执勤	1
执事	1
执行	1
执行主席	1
执业	1
执意	1
执友	1
执掌	1
执照	1
执政	1
执著	1
执着	1
直	12
直拨	1
直播	1
直肠	1
直肠子	1
直达	1
直达快车	1
直待	1
直到	1
直瞪瞪	1
直裰	1
直根	1
直供	1
直贡呢	1
直勾勾	1
直观	1
直航	1
直击	1
直角	1
直接	1
直接经验	1
直接税	1
直接推理	1
直接选举	1
直截	1
直截了当	1
直径	1
直撅撅	1
直觉	1
直快	1
直来直去	2
直立	1
直立茎	1
直溜	1
直溜溜	1
直流电	1
直眉瞪眼	2
直面	1
直升机	1
直书	1
直抒	1
直属	2
直率	1
直爽	1
直梯	1
直挺挺	1
直筒子	1
直系亲属	1
直辖	1
直辖市	1
直线	2
直销	1
直心眼儿	2
直性	1
直性子	2
直选	1
直言	1
直言不讳	1
直译	1
直音	1
直至	1
侄	2
侄妇	1
侄女	1
侄女婿	1
侄孙	1
侄孙女	1
侄媳妇	1
侄子	1
值	6
值班	1
值当	1
值得	2
值钱	1
值勤	1
值日	1
值守	1
值星	1
值夜	1
值遇	1
埴	1
职	6
职别	1
职场	1
职称	1
职分	2
职高	1
职工	2
职级	1
职介	1
职能	1
职权	1
职守	1
职位	1
职务	1
职务发明	1
职务犯罪	1
职务作品	1
职衔	2
职业	2
职业病	1
职业道德	1
职业高中	1
职业教育	1
职员	1
职责	1
职掌	1
絷	3
植	4
植保	1
植被	1
植苗	1
植皮	1
植树	1
植树节	1
植物	1
植物保护	1
植物群落	1
植物人	1
植物性神经	1
植物学	1
植物园	1
植株	1
殖民	1
殖民地	1
殖民主义	1
跖	3
跖骨	1
摭	1
摭拾	1
踯	1
蹠	1
止	5
止步	1
止境	1
止息	1
只得	1
只顾	1
只管	2
只好	1
只是	3
只消	1
只许州官放火，不许百姓点灯	1
只要	1
只要功夫深，铁杵磨成针	1
只有	1
旨	3
旨趣	1
旨意	1
址	1
扺	1
扺掌	1
芷	2
沚	1
纸	3
纸板	1
纸币	1
纸浆	1
纸巾	1
纸老虎	1
纸马	2
纸媒儿	1
纸煤儿	1
纸捻	1
纸牌	1
纸钱	1
纸上谈兵	1
纸头	1
纸型	1
纸烟	1
纸样	1
纸鹞	1
纸鸢	1
纸张	1
纸醉金迷	1
祉	1
指	7
指标	1
指不定	1
指不胜屈	1
指称	2
指斥	1
指导	1
指导员	2
指点	2
指定	1
指法	2
指供	1
指骨	1
指画	1
指环	1
指挥	3
指挥棒	2
指挥刀	1
指挥员	2
指鸡骂狗	1
指甲	1
指甲盖儿	1
指甲花	1
指甲心儿	1
指教	2
指靠	1
指控	1
指令	4
指鹿为马	1
指名	1
指名道姓	1
指明	1
指南	1
指南车	1
指南针	2
指派	1
指认	1
指日可待	1
指桑骂槐	1
指使	1
指示	3
指示剂	1
指示生物	1
指事	1
指手画脚	1
指数	2
指头	1
指头肚儿	1
指望	2
指纹	1
指引	1
指印	1
指责	1
指摘	1
指战员	1
指仗	1
指针	2
指正	2
指证	1
枳	1
枳椇	2
轵	1
咫	1
咫尺	1
咫尺天涯	1
趾	2
趾高气扬	1
趾骨	1
趾甲	1
黹	1
酯	1
徵	1
至	3
至爱	2
至宝	1
至诚	1
至此	3
至多	1
至高无上	1
至好	1
至极	1
至交	1
至今	1
至理名言	1
至亲	1
至上	1
至少	1
至于	2
至嘱	1
至尊	2
志	3
志哀	1
志大才疏	1
志气	1
志趣	1
志士	1
志同道合	1
志向	1
志愿	2
志愿兵	1
志愿兵制	1
志愿军	1
志愿者	1
志子	1
豸	1
忮	1
厔	1
郅	2
帜	2
帙	2
制	6
制版	1
制备	1
制裁	1
制导	1
制订	1
制定	1
制动器	1
制度	2
制伏	1
制服	1
制高点	1
制海权	1
制衡	1
制黄	1
制剂	1
制假	1
制件	1
制空权	1
制冷	1
制品	1
制钱	1
制胜	1
制式	1
制售	1
制图	1
制约	1
制造	2
制止	1
制作	1
质	2
质变	1
质地	2
质点	1
质对	1
质感	2
质管	1
质检	1
质量	2
质料	1
质朴	1
质数	1
质问	1
质心	1
质询	1
质押	1
质疑	1
质疑问难	1
质证	1
质子	1
炙	3
炙热	1
炙手可热	1
治	8
治安	1
治保	1
治本	1
治标	1
治病救人	1
治假	1
治理	2
治疗	1
治乱	1
治穷	1
治丧	1
治水	1
治丝益棼	1
治外法权	1
治污	1
治学	1
治印	1
治装	1
治罪	1
栉	2
栉比	1
栉比鳞次	1
栉风沐雨	1
庤	1
陟	1
贽	1
挚	1
挚爱	1
挚诚	1
挚友	1
桎	1
桎梏	1
轾	1
致	1
致哀	1
致残	1
致词	1
致辞	1
致电	1
致富	1
致函	1
致敬	1
致力	1
致密	1
致命	1
致使	2
致死	1
致谢	1
致意	1
秩	1
秩序	1
狾	1
鸷	2
鸷鸟	1
掷	1
掷弹筒	1
掷地有声	1
掷还	1
梽	1
畤	1
铚	2
袠	1
痔	1
痔疮	1
窒	1
窒碍	1
窒息	1
蛭	1
智	3
智残	1
智齿	1
智多星	1
智慧	1
智库	1
智力	1
智力产业	1
智龄	1
智略	1
智谋	1
智囊	1
智能	1
智能材料	1
智能犯罪	1
智能卡	1
智商	1
智育	1
智障	1
痣	2
滞	1
滞洪	1
滞后	1
滞缓	2
滞留	1
滞纳	2
滞纳金	1
滞销	1
滞压	1
滞胀	1
骘	1
彘	1
置	3
置办	1
置备	1
置辩	1
置换	2
置喙	1
置评	1
置若罔闻	1
置身	1
置身事外	1
置信	1
置业	1
置疑	1
置之不理	1
置之度外	1
锧	2
雉	1
雉堞	1
稚	2
稚嫩	2
稚朴	1
稚气	1
稚鱼	1
滍	1
寘	1
疐	2
踬	2
膣	1
觯	1
中	2
中班	2
中饱	1
中保	1
中表	1
中波	1
中不溜儿	1
中餐	1
中草药	1
中策	1
中层	1
中产阶级	2
中常	1
中程导弹	1
中辍	1
中词	1
中档	1
中道	2
中稻	1
中等	2
中等教育	1
中东	1
中端	1
中断	1
中队	2
中耳	1
中幡	1
中饭	1
中非	2
中锋	1
中缝	3
中伏	2
中高层住宅	1
中耕	1
中古	2
中观	1
中国工农红军	1
中国画	1
中国话	1
