word	count1	flag1	count0	flag0	all	score
拉伸	0	v	4	v	4	-1.0
重病	0	n	4	n	4	-1.0
Z	0	x	4	x	4	-1.0
少小离家	0	n	4	n	4	-1.0
老一辈	0	n	4	n	4	-1.0
应聘	0	v	4	v	4	-1.0
说谎	0	v	4	v	4	-1.0
自强	0	v	4	v	4	-1.0
本意	0	d	4	d	4	-1.0
彻彻底底	0	i	4	i	4	-1.0
山神爷	0	nr	4	nr	4	-1.0
采石	0	nr	4	nr	4	-1.0
悄悄话	0	n	4	n	4	-1.0
不认	0	v	4	v	4	-1.0
抗议	0	nz	4	nz	4	-1.0
路北	0	s	4	s	4	-1.0
重点高中	0	l	4	l	4	-1.0
倒像	0	v	4	v	4	-1.0
嘉庆	0	ns	4	ns	4	-1.0
异香	0	n	4	n	4	-1.0
知府	0	n	4	n	4	-1.0
达成	0	v	4	v	4	-1.0
我行我素	0	n	4	n	4	-1.0
防疫	0	vn	4	vn	4	-1.0
坚实	0	ad	4	ad	4	-1.0
亿	0	m	4	m	4	-1.0
团结一致	0	i	4	i	4	-1.0
与其说	0	c	4	c	4	-1.0
长足	0	a	4	a	4	-1.0
成效	0	a	4	a	4	-1.0
概率	0	n	4	n	4	-1.0
窄窄的	0	z	4	z	4	-1.0
聋	0	v	4	v	4	-1.0
往下掉	0	v	4	v	4	-1.0
聊起来	0	v	4	v	4	-1.0
下属	0	v	4	v	4	-1.0
熄火	0	v	4	v	4	-1.0
狂	0	d	4	d	4	-1.0
赌	0	v	4	v	4	-1.0
仓颉	0	nr	4	nr	4	-1.0
归国	0	ns	4	ns	4	-1.0
嘴馋	0	a	4	a	4	-1.0
流口水	0	n	4	n	4	-1.0
次序	0	n	4	n	4	-1.0
走南闯北	0	i	4	i	4	-1.0
而立之年	0	i	4	i	4	-1.0
贿赂	0	v	4	v	4	-1.0
夺取	0	v	4	v	4	-1.0
地跟	0	n	4	n	4	-1.0
端正	0	nz	4	nz	4	-1.0
信用	0	n	4	n	4	-1.0
以求	0	v	4	v	4	-1.0
疏	0	v	4	v	4	-1.0
演化	0	v	4	v	4	-1.0
刹车	0	n	4	n	4	-1.0
中要	0	b	4	b	4	-1.0
择菜	0	v	4	v	4	-1.0
碟子	0	n	4	n	4	-1.0
自带	0	n	4	n	4	-1.0
毕恭毕敬	0	i	4	i	4	-1.0
率	0	v	4	v	4	-1.0
吹嘘	0	v	4	v	4	-1.0
村人	0	n	4	n	4	-1.0
同村	0	n	4	n	4	-1.0
珠子	0	n	4	n	4	-1.0
眯缝	0	v	4	v	4	-1.0
预言	0	v	4	v	4	-1.0
无所不能	0	i	4	i	4	-1.0
着陆	0	v	4	v	4	-1.0
做错	0	v	4	v	4	-1.0
理所应当	0	i	4	i	4	-1.0
致命	0	v	4	v	4	-1.0
胸部	0	n	4	n	4	-1.0
低于	0	v	4	v	4	-1.0
后河	0	ns	4	ns	4	-1.0
两半	0	m	4	m	4	-1.0
一新	0	d	4	d	4	-1.0
红绿	0	nr	4	nr	4	-1.0
福林	0	ns	4	ns	4	-1.0
阿兰	0	ns	4	ns	4	-1.0
航行	0	n	4	n	4	-1.0
热气腾腾	0	z	4	z	4	-1.0
打滚	0	v	4	v	4	-1.0
另一边	0	d	4	d	4	-1.0
愤愤	0	a	4	a	4	-1.0
新加坡	0	ns	4	ns	4	-1.0
酒气	0	n	4	n	4	-1.0
一代人	0	n	4	n	4	-1.0
给我发	0	n	4	n	4	-1.0
长子	0	n	4	n	4	-1.0
庆功宴	0	n	4	n	4	-1.0
香味儿	0	nr	4	nr	4	-1.0
葱	0	n	4	n	4	-1.0
没过多久	0	l	4	l	4	-1.0
善男信女	0	i	4	i	4	-1.0
手牵手	0	i	4	i	4	-1.0
不巧	0	a	4	a	4	-1.0
第一段	0	m	4	m	4	-1.0
用到	0	v	4	v	4	-1.0
笑容可掬	0	i	4	i	4	-1.0
长进	0	v	4	v	4	-1.0
可恨	0	v	4	v	4	-1.0
几圈	0	m	4	m	4	-1.0
骨干	0	n	4	n	4	-1.0
再者	0	c	4	c	4	-1.0
上放	0	v	4	v	4	-1.0
民	0	ng	4	ng	4	-1.0
渔民	0	n	4	n	4	-1.0
竹棍	0	n	4	n	4	-1.0
虚假	0	a	4	a	4	-1.0
有何	0	r	4	r	4	-1.0
肠子	0	n	4	n	4	-1.0
十二	0	m	4	m	4	-1.0
期限	0	n	4	n	4	-1.0
比喻	0	n	4	n	4	-1.0
软弱	0	a	4	a	4	-1.0
逗我	0	v	4	v	4	-1.0
意气风发	0	i	4	i	4	-1.0
患难	0	n	4	n	4	-1.0
营帐	0	n	4	n	4	-1.0
悉心	0	d	4	d	4	-1.0
古话	0	n	4	n	4	-1.0
扇子	0	n	4	n	4	-1.0
刺眼	0	v	4	v	4	-1.0
毛豆	0	n	4	n	4	-1.0
玉米地	0	nr	4	nr	4	-1.0
秦岭	0	nr	4	nr	4	-1.0
怒火	0	n	4	n	4	-1.0
汪汪	0	nr	4	nr	4	-1.0
叫唤	0	v	4	v	4	-1.0
要来	0	v	4	v	4	-1.0
循循善诱	0	i	4	i	4	-1.0
支架	0	n	4	n	4	-1.0
盖子	0	nr	4	nr	4	-1.0
饱含	0	v	4	v	4	-1.0
孝敬父母	0	nr	4	nr	4	-1.0
狭隘	0	a	4	a	4	-1.0
摇篮	0	v	4	v	4	-1.0
天知道	0	i	4	i	4	-1.0
针头	0	n	4	n	4	-1.0
鼻尖	0	n	4	n	4	-1.0
后脑勺	0	n	4	n	4	-1.0
突发奇想	0	i	4	i	4	-1.0
凶恶	0	a	4	a	4	-1.0
四名	0	m	4	m	4	-1.0
身着	0	v	4	v	4	-1.0
调转	0	vn	4	vn	4	-1.0
38	0	m	4	m	4	-1.0
理化	0	v	4	v	4	-1.0
要管	0	c	4	c	4	-1.0
察言观色	0	i	4	i	4	-1.0
诬告	0	v	4	v	4	-1.0
受益	0	v	4	v	4	-1.0
表象	0	n	4	n	4	-1.0
使然	0	v	4	v	4	-1.0
掏心	0	v	4	v	4	-1.0
太紧	0	nz	4	nz	4	-1.0
一览	0	n	4	n	4	-1.0
归还	0	v	4	v	4	-1.0
打成	0	v	4	v	4	-1.0
回校	0	n	4	n	4	-1.0
佣工	0	n	4	n	4	-1.0
毁掉	0	v	4	v	4	-1.0
桂兰	0	ns	4	ns	4	-1.0
勒痕	0	n	4	n	4	-1.0
定论	0	n	4	n	4	-1.0
近在咫尺	0	i	4	i	4	-1.0
栈道	0	n	4	n	4	-1.0
须知	0	nr	4	nr	4	-1.0
不妥	0	a	4	a	4	-1.0
出人头地	0	i	4	i	4	-1.0
大声喊叫	0	i	4	i	4	-1.0
下坡	0	ns	4	ns	4	-1.0
土谷	0	n	4	n	4	-1.0
名言	0	n	4	n	4	-1.0
三张	0	m	4	m	4	-1.0
平行线	0	n	4	n	4	-1.0
置于	0	v	4	v	4	-1.0
干果	0	n	4	n	4	-1.0
薰衣草	0	vn	4	vn	4	-1.0
三遍	0	m	4	m	4	-1.0
别错过	0	l	4	l	4	-1.0
几十米	0	m	4	m	4	-1.0
天鹅	0	nz	4	nz	4	-1.0
玩意	0	n	4	n	4	-1.0
政权	0	n	4	n	4	-1.0
糯米	0	n	4	n	4	-1.0
团体	0	n	4	n	4	-1.0
百米	0	m	4	m	4	-1.0
扫墓	0	n	4	n	4	-1.0
面目全非	0	i	4	i	4	-1.0
讲学	0	n	4	n	4	-1.0
撵	0	zg	4	zg	4	-1.0
木工	0	n	4	n	4	-1.0
二十元	0	m	4	m	4	-1.0
木偶	0	n	4	n	4	-1.0
冰棒	0	n	4	n	4	-1.0
白雀	0	n	4	n	4	-1.0
出租房	0	n	4	n	4	-1.0
香水	0	ns	4	ns	4	-1.0
兜风	0	n	4	n	4	-1.0
毫无意义	0	l	4	l	4	-1.0
凉飕飕	0	z	4	z	4	-1.0
迁往	0	v	4	v	4	-1.0
凭吊	0	v	4	v	4	-1.0
堂吉诃德	0	v	4	v	4	-1.0
躺椅	0	n	4	n	4	-1.0
佩荣	0	nr	4	nr	4	-1.0
心机	0	n	4	n	4	-1.0
邪恶	0	a	4	a	4	-1.0
破裂	0	v	4	v	4	-1.0
贫乏	0	a	4	a	4	-1.0
麻将	0	n	4	n	4	-1.0
定位	0	n	4	n	4	-1.0
7000	0	m	4	m	4	-1.0
默念	0	v	4	v	4	-1.0
手握	0	v	4	v	4	-1.0
不免有些	0	nr	4	nr	4	-1.0
莼菜	0	n	4	n	4	-1.0
重现	0	v	4	v	4	-1.0
至死	0	d	4	d	4	-1.0
高喊	0	nr	4	nr	4	-1.0
可多	0	v	4	v	4	-1.0
过早	0	t	4	t	4	-1.0
羊肠小道	0	n	4	n	4	-1.0
婆子	0	n	4	n	4	-1.0
纵	0	v	4	v	4	-1.0
翻阅	0	v	4	v	4	-1.0
志摩	0	nrt	4	nrt	4	-1.0
生人	0	n	4	n	4	-1.0
小聪明	0	nr	4	nr	4	-1.0
宏	0	nr	4	nr	4	-1.0
树起	0	s	4	s	4	-1.0
病痛	0	n	4	n	4	-1.0
指不定	0	v	4	v	4	-1.0
转眼间	0	t	4	t	4	-1.0
一景	0	n	4	n	4	-1.0
队友	0	n	4	n	4	-1.0
齐鸣	0	nr	4	nr	4	-1.0
直冲	0	v	4	v	4	-1.0
哭喊	0	v	4	v	4	-1.0
粉笔	0	n	4	n	4	-1.0
见不得人	0	l	4	l	4	-1.0
行者	0	n	4	n	4	-1.0
忠实	0	a	4	a	4	-1.0
新车	0	n	4	n	4	-1.0
尝到	0	v	4	v	4	-1.0
机密	0	n	4	n	4	-1.0
一晚	0	t	4	t	4	-1.0
回房	0	v	4	v	4	-1.0
桩	0	q	4	q	4	-1.0
海内外	0	s	4	s	4	-1.0
多方	0	m	4	m	4	-1.0
回道	0	v	4	v	4	-1.0
订好	0	v	4	v	4	-1.0
再接再厉	0	i	4	i	4	-1.0
瘦西湖	0	ns	4	ns	4	-1.0
射击	0	vn	4	vn	4	-1.0
反反复复	0	l	4	l	4	-1.0
老臣	0	n	4	n	4	-1.0
汉文帝	0	nr	4	nr	4	-1.0
农民起义	0	l	4	l	4	-1.0
领地	0	n	4	n	4	-1.0
羊湖	0	ns	4	ns	4	-1.0
不仁	0	v	4	v	4	-1.0
磨炼	0	v	4	v	4	-1.0
期中考试	0	j	4	j	4	-1.0
活脱脱	0	z	4	z	4	-1.0
努力争取	0	nr	4	nr	4	-1.0
烧肉	0	n	4	n	4	-1.0
烧出	0	v	4	v	4	-1.0
红眼	0	n	4	n	4	-1.0
孔子	0	nr	4	nr	4	-1.0
极限	0	a	4	a	4	-1.0
血管	0	n	4	n	4	-1.0
眉开眼笑	0	i	4	i	4	-1.0
赶酒	0	v	4	v	4	-1.0
肚子饿	0	n	4	n	4	-1.0
嗷嗷待哺	0	i	4	i	4	-1.0
至高无上	0	l	4	l	4	-1.0
辨	0	v	4	v	4	-1.0
紫藤	0	nr	4	nr	4	-1.0
标志性	0	n	4	n	4	-1.0
招牌	0	v	4	v	4	-1.0
潜在	0	t	4	t	4	-1.0
遥控	0	vn	4	vn	4	-1.0
魔力	0	n	4	n	4	-1.0
幅	0	n	4	n	4	-1.0
忍饥挨饿	0	i	4	i	4	-1.0
农忙时节	0	l	4	l	4	-1.0
几户	0	m	4	m	4	-1.0
腰间	0	n	4	n	4	-1.0
付账	0	v	4	v	4	-1.0
起步	0	d	4	d	4	-1.0
推行	0	v	4	v	4	-1.0
倡导	0	v	4	v	4	-1.0
巩固	0	v	4	v	4	-1.0
朱元璋	0	nr	4	nr	4	-1.0
认错	0	v	4	v	4	-1.0
临死前	0	i	4	i	4	-1.0
恶魔	0	n	4	n	4	-1.0
白龙汤	0	nr	4	nr	4	-1.0
男主角	0	n	4	n	4	-1.0
伟业	0	n	4	n	4	-1.0
成材	0	n	4	n	4	-1.0
称谓	0	v	4	v	4	-1.0
石榴	0	n	4	n	4	-1.0
书呆子	0	n	4	n	4	-1.0
死去活来	0	l	4	l	4	-1.0
动心	0	n	4	n	4	-1.0
四海	0	ns	4	ns	4	-1.0
商城	0	ns	4	ns	4	-1.0
十	0	m	4	m	4	-1.0
二年	0	m	4	m	4	-1.0
一切都在	0	i	4	i	4	-1.0
好景不长	0	a	4	a	4	-1.0
四十多岁	0	m	4	m	4	-1.0
二女儿	0	n	4	n	4	-1.0
侄儿	0	n	4	n	4	-1.0
停在	0	v	4	v	4	-1.0
滑进	0	v	4	v	4	-1.0
高寒	0	b	4	b	4	-1.0
岛上	0	s	4	s	4	-1.0
面向	0	n	4	n	4	-1.0
三道	0	m	4	m	4	-1.0
遏制	0	v	4	v	4	-1.0
势头	0	n	4	n	4	-1.0
字典	0	n	4	n	4	-1.0
诸葛亮	0	nr	4	nr	4	-1.0
刚要	0	d	4	d	4	-1.0
汁	0	ng	4	ng	4	-1.0
1600	0	m	4	m	4	-1.0
王国	0	ns	4	ns	4	-1.0
尚有	0	v	4	v	4	-1.0
古时候	0	n	4	n	4	-1.0
求得	0	v	4	v	4	-1.0
没收	0	v	4	v	4	-1.0
拍下来	0	v	4	v	4	-1.0
喜极而泣	0	i	4	i	4	-1.0
绝境	0	n	4	n	4	-1.0
二郎神	0	n	4	n	4	-1.0
古村	0	ns	4	ns	4	-1.0
流坑	0	n	4	n	4	-1.0
乡政府	0	n	4	n	4	-1.0
西汉	0	ns	4	ns	4	-1.0
筑成	0	v	4	v	4	-1.0
赴汤蹈火	0	i	4	i	4	-1.0
小马	0	n	4	n	4	-1.0
零距离	0	n	4	n	4	-1.0
亏了	0	v	4	v	4	-1.0
人头	0	n	4	n	4	-1.0
睡觉时	0	n	4	n	4	-1.0
远大	0	b	4	b	4	-1.0
游刃有余	0	i	4	i	4	-1.0
赐给	0	v	4	v	4	-1.0
毋庸置疑	0	l	4	l	4	-1.0
上要	0	b	4	b	4	-1.0
保尔	0	nrt	4	nrt	4	-1.0
着有	0	v	4	v	4	-1.0
常言道	0	l	4	l	4	-1.0
根源	0	n	4	n	4	-1.0
直流	0	n	4	n	4	-1.0
中山	0	ns	4	ns	4	-1.0
制	0	n	4	n	4	-1.0
兔毛	0	n	4	n	4	-1.0
生生不息	0	l	4	l	4	-1.0
占有欲	0	nr	4	nr	4	-1.0
浑身上下	0	l	4	l	4	-1.0
扎花	0	ns	4	ns	4	-1.0
鞋面	0	n	4	n	4	-1.0
轻视	0	b	4	b	4	-1.0
河之滨	0	nr	4	nr	4	-1.0
肺癌	0	n	4	n	4	-1.0
老泪纵横	0	l	4	l	4	-1.0
写写	0	v	4	v	4	-1.0
基于	0	p	4	p	4	-1.0
真幸福	0	nr	4	nr	4	-1.0
几间	0	m	4	m	4	-1.0
了手	0	v	4	v	4	-1.0
腌	0	v	4	v	4	-1.0
稍事	0	d	4	d	4	-1.0
星罗棋布	0	i	4	i	4	-1.0
传授给	0	i	4	i	4	-1.0
肤色	0	n	4	n	4	-1.0
购置	0	v	4	v	4	-1.0
憾事	0	n	4	n	4	-1.0
闪光点	0	n	4	n	4	-1.0
分得	0	v	4	v	4	-1.0
可看	0	v	4	v	4	-1.0
大度	0	n	4	n	4	-1.0
崇敬	0	v	4	v	4	-1.0
自暴自弃	0	i	4	i	4	-1.0
得体	0	a	4	a	4	-1.0
心平气和	0	i	4	i	4	-1.0
养家糊口	0	l	4	l	4	-1.0
晚宴	0	n	4	n	4	-1.0
张岩	0	nr	4	nr	4	-1.0
九十岁	0	m	4	m	4	-1.0
嫁妆	0	v	4	v	4	-1.0
小白龙	0	nr	4	nr	4	-1.0
身手	0	n	4	n	4	-1.0
防备	0	v	4	v	4	-1.0
生非	0	v	4	v	4	-1.0
火星	0	n	4	n	4	-1.0
张贴	0	nr	4	nr	4	-1.0
整夜	0	b	4	b	4	-1.0
旁观者	0	n	4	n	4	-1.0
烽火	0	n	4	n	4	-1.0
两遍	0	m	4	m	4	-1.0
五六十年代	0	m	4	m	4	-1.0
水土	0	n	4	n	4	-1.0
勾心斗角	0	i	4	i	4	-1.0
所想	0	n	4	n	4	-1.0
擦黑	0	v	4	v	4	-1.0
服用	0	vn	4	vn	4	-1.0
买票	0	n	4	n	4	-1.0
种田	0	n	4	n	4	-1.0
棍	0	ng	4	ng	4	-1.0
即时	0	c	4	c	4	-1.0
自拍	0	v	4	v	4	-1.0
诱惑力	0	n	4	n	4	-1.0
发自	0	v	4	v	4	-1.0
夹起	0	v	4	v	4	-1.0
所指	0	n	4	n	4	-1.0
一区	0	s	4	s	4	-1.0
无异于	0	l	4	l	4	-1.0
礼让	0	v	4	v	4	-1.0
地势	0	n	4	n	4	-1.0
番茄	0	n	4	n	4	-1.0
掐灭	0	v	4	v	4	-1.0
浅水	0	n	4	n	4	-1.0
太平洋	0	ns	4	ns	4	-1.0
第一站	0	m	4	m	4	-1.0
钻石	0	n	4	n	4	-1.0
领路	0	n	4	n	4	-1.0
纸币	0	n	4	n	4	-1.0
跺	0	v	4	v	4	-1.0
孤苦伶仃	0	i	4	i	4	-1.0
索然无味	0	i	4	i	4	-1.0
动笔	0	n	4	n	4	-1.0
线路	0	n	4	n	4	-1.0
孤身一人	0	i	4	i	4	-1.0
不济	0	n	4	n	4	-1.0
第一批	0	m	4	m	4	-1.0
向阳	0	nr	4	nr	4	-1.0
塑造	0	v	4	v	4	-1.0
王府	0	nr	4	nr	4	-1.0
射	0	v	4	v	4	-1.0
勺	0	q	4	q	4	-1.0
懈怠	0	a	4	a	4	-1.0
输赢	0	v	4	v	4	-1.0
兄长	0	n	4	n	4	-1.0
图书资料	0	n	4	n	4	-1.0
所的	0	c	4	c	4	-1.0
大成	0	v	4	v	4	-1.0
题写	0	n	4	n	4	-1.0
胜者	0	n	4	n	4	-1.0
零碎	0	a	4	a	4	-1.0
开春	0	ns	4	ns	4	-1.0
唠	0	v	4	v	4	-1.0
健谈	0	v	4	v	4	-1.0
两三个	0	m	4	m	4	-1.0
举措	0	v	4	v	4	-1.0
绝非	0	d	4	d	4	-1.0
空谈	0	v	4	v	4	-1.0
作业本	0	n	4	n	4	-1.0
高龄	0	n	4	n	4	-1.0
半分	0	m	4	m	4	-1.0
不怎么样	0	l	4	l	4	-1.0
轮船	0	n	4	n	4	-1.0
夜班	0	n	4	n	4	-1.0
振奋人心	0	i	4	i	4	-1.0
换回	0	v	4	v	4	-1.0
册	0	q	4	q	4	-1.0
改写	0	v	4	v	4	-1.0
丧事	0	v	4	v	4	-1.0
全然不顾	0	i	4	i	4	-1.0
体面	0	n	4	n	4	-1.0
不凡	0	d	4	d	4	-1.0
切除	0	v	4	v	4	-1.0
富强	0	v	4	v	4	-1.0
追捧	0	v	4	v	4	-1.0
受用	0	v	4	v	4	-1.0
竭力	0	d	4	d	4	-1.0
翻到	0	v	4	v	4	-1.0
组合	0	v	4	v	4	-1.0
模模糊糊	0	z	4	z	4	-1.0
起飞	0	v	4	v	4	-1.0
实施	0	v	4	v	4	-1.0
落脚点	0	n	4	n	4	-1.0
福气	0	n	4	n	4	-1.0
名为	0	v	4	v	4	-1.0
托尔斯泰	0	nrt	4	nrt	4	-1.0
打上	0	v	4	v	4	-1.0
一步一个脚印	0	l	4	l	4	-1.0
储备	0	vn	4	vn	4	-1.0
监考	0	vn	4	vn	4	-1.0
百分之八十	0	m	4	m	4	-1.0
实习期	0	n	4	n	4	-1.0
绕道	0	v	4	v	4	-1.0
翠湖	0	nr	4	nr	4	-1.0
唱本	0	n	4	n	4	-1.0
走着瞧	0	l	4	l	4	-1.0
骑马	0	n	4	n	4	-1.0
拐角	0	n	4	n	4	-1.0
道士	0	n	4	n	4	-1.0
笨拙	0	a	4	a	4	-1.0
十六岁	0	m	4	m	4	-1.0
有把握	0	l	4	l	4	-1.0
过在	0	t	4	t	4	-1.0
海螺	0	n	4	n	4	-1.0
高点	0	n	4	n	4	-1.0
货品	0	n	4	n	4	-1.0
实用	0	v	4	v	4	-1.0
贫	0	ag	4	ag	4	-1.0
选出	0	v	4	v	4	-1.0
四类	0	m	4	m	4	-1.0
转变	0	v	4	v	4	-1.0
热泪盈眶	0	l	4	l	4	-1.0
男儿	0	n	4	n	4	-1.0
分娩	0	v	4	v	4	-1.0
统统	0	n	4	n	4	-1.0
预期	0	vn	4	vn	4	-1.0
复仇	0	v	4	v	4	-1.0
痊愈	0	v	4	v	4	-1.0
译	0	v	4	v	4	-1.0
著作	0	n	4	n	4	-1.0
起头	0	v	4	v	4	-1.0
基调	0	n	4	n	4	-1.0
八一	0	m	4	m	4	-1.0
进山	0	v	4	v	4	-1.0
枪毙	0	v	4	v	4	-1.0
政绩	0	n	4	n	4	-1.0
顺从	0	p	4	p	4	-1.0
上将	0	n	4	n	4	-1.0
优裕	0	a	4	a	4	-1.0
蒙蒙亮	0	nr	4	nr	4	-1.0
掉头	0	v	4	v	4	-1.0
开国	0	ns	4	ns	4	-1.0
恼	0	v	4	v	4	-1.0
孔	0	n	4	n	4	-1.0
抱负	0	v	4	v	4	-1.0
巨变	0	nz	4	nz	4	-1.0
偏西	0	n	4	n	4	-1.0
湾子	0	n	4	n	4	-1.0
即便如此	0	l	4	l	4	-1.0
从那时起	0	l	4	l	4	-1.0
织成	0	v	4	v	4	-1.0
第一笔	0	m	4	m	4	-1.0
早出晚归	0	i	4	i	4	-1.0
庇护	0	v	4	v	4	-1.0
林中	0	s	4	s	4	-1.0
通达	0	nr	4	nr	4	-1.0
何用	0	d	4	d	4	-1.0
掺和	0	v	4	v	4	-1.0
纯朴	0	a	4	a	4	-1.0
童年时代	0	t	4	t	4	-1.0
品学兼优	0	i	4	i	4	-1.0
雪天	0	t	4	t	4	-1.0
衣裤	0	n	4	n	4	-1.0
曾今	0	d	4	d	4	-1.0
配角	0	n	4	n	4	-1.0
雏形	0	n	4	n	4	-1.0
洪流	0	n	4	n	4	-1.0
喊声	0	n	4	n	4	-1.0
下车时	0	n	4	n	4	-1.0
哪有什么	0	l	4	l	4	-1.0
悲怆	0	a	4	a	4	-1.0
除去	0	t	4	t	4	-1.0
张培刚	0	nr	4	nr	4	-1.0
执行官	0	n	4	n	4	-1.0
叠成	0	v	4	v	4	-1.0
揽入	0	v	4	v	4	-1.0
五花八门	0	i	4	i	4	-1.0
成名	0	v	4	v	4	-1.0
铁锅	0	n	4	n	4	-1.0
剥皮	0	v	4	v	4	-1.0
菜场	0	n	4	n	4	-1.0
奔去	0	v	4	v	4	-1.0
路径	0	n	4	n	4	-1.0
冲淡	0	a	4	a	4	-1.0
健身	0	v	4	v	4	-1.0
大名鼎鼎	0	i	4	i	4	-1.0
半辈子	0	m	4	m	4	-1.0
收复	0	v	4	v	4	-1.0
多出	0	m	4	m	4	-1.0
翻天覆地	0	i	4	i	4	-1.0
二嫂	0	n	4	n	4	-1.0
木讷	0	z	4	z	4	-1.0
衣橱	0	n	4	n	4	-1.0
长胖	0	a	4	a	4	-1.0
拇指	0	n	4	n	4	-1.0
圃	0	ng	4	ng	4	-1.0
靓	0	g	4	g	4	-1.0
助长	0	n	4	n	4	-1.0
分清	0	v	4	v	4	-1.0
逾越	0	v	4	v	4	-1.0
四根	0	m	4	m	4	-1.0
煎饼	0	n	4	n	4	-1.0
停电	0	v	4	v	4	-1.0
大头	0	n	4	n	4	-1.0
铝合金	0	n	4	n	4	-1.0
充溢	0	v	4	v	4	-1.0
倒车	0	v	4	v	4	-1.0
角角落落	0	n	4	n	4	-1.0
张村	0	nr	4	nr	4	-1.0
凉快	0	a	4	a	4	-1.0
生姜	0	n	4	n	4	-1.0
竞	0	vg	4	vg	4	-1.0
小命	0	n	4	n	4	-1.0
世面	0	n	4	n	4	-1.0
葡萄沟	0	ns	4	ns	4	-1.0
用人	0	n	4	n	4	-1.0
笑语	0	n	4	n	4	-1.0
下层	0	n	4	n	4	-1.0
卢梭	0	nr	4	nr	4	-1.0
喝了酒	0	v	4	v	4	-1.0
出任	0	v	4	v	4	-1.0
历时	0	n	4	n	4	-1.0
超出	0	v	4	v	4	-1.0
呼应	0	v	4	v	4	-1.0
雌性	0	n	4	n	4	-1.0
降到	0	v	4	v	4	-1.0
短篇小说	0	n	4	n	4	-1.0
阳关	0	ns	4	ns	4	-1.0
荒地	0	n	4	n	4	-1.0
地理	0	n	4	n	4	-1.0
敏锐	0	a	4	a	4	-1.0
一届	0	m	4	m	4	-1.0
懊恼	0	v	4	v	4	-1.0
分不开	0	v	4	v	4	-1.0
难免会	0	l	4	l	4	-1.0
方方面面	0	n	4	n	4	-1.0
单曲	0	n	4	n	4	-1.0
叩	0	vg	4	vg	4	-1.0
案情	0	n	4	n	4	-1.0
显露出	0	i	4	i	4	-1.0
无可厚非	0	i	4	i	4	-1.0
纸包	0	n	4	n	4	-1.0
印度	0	ns	4	ns	4	-1.0
教科书	0	n	4	n	4	-1.0
把子	0	n	4	n	4	-1.0
凌辱	0	nr	4	nr	4	-1.0
卖完	0	v	4	v	4	-1.0
五头	0	m	4	m	4	-1.0
十多天	0	m	4	m	4	-1.0
马虎	0	nr	4	nr	4	-1.0
成串	0	n	4	n	4	-1.0
驴友	0	n	4	n	4	-1.0
关了	0	p	4	p	4	-1.0
血性	0	n	4	n	4	-1.0
保暖	0	v	4	v	4	-1.0
袭击	0	v	4	v	4	-1.0
三五年	0	m	4	m	4	-1.0
递进	0	v	4	v	4	-1.0
捎带	0	v	4	v	4	-1.0
一去不复返	0	i	4	i	4	-1.0
注射	0	v	4	v	4	-1.0
越快	0	d	4	d	4	-1.0
传得	0	v	4	v	4	-1.0
抡	0	v	4	v	4	-1.0
特制	0	n	4	n	4	-1.0
更改	0	v	4	v	4	-1.0
放得	0	v	4	v	4	-1.0
重量	0	n	4	n	4	-1.0
甘肃省	0	ns	4	ns	4	-1.0
操持	0	v	4	v	4	-1.0
心心念念	0	n	4	n	4	-1.0
下肚	0	v	4	v	4	-1.0
谝	0	g	4	g	4	-1.0
署名	0	v	4	v	4	-1.0
赫图阿拉	0	nrt	4	nrt	4	-1.0
黄昏时分	0	l	4	l	4	-1.0
七十多岁	0	m	4	m	4	-1.0
鸡血	0	n	4	n	4	-1.0
明目张胆	0	i	4	i	4	-1.0
臭气熏天	0	l	4	l	4	-1.0
生态	0	n	4	n	4	-1.0
赤练蛇	0	n	4	n	4	-1.0
太极	0	ns	4	ns	4	-1.0
下文	0	n	4	n	4	-1.0
周岁	0	m	4	m	4	-1.0
烂泥	0	n	4	n	4	-1.0
冻得	0	v	4	v	4	-1.0
飞过来	0	l	4	l	4	-1.0
杯里	0	s	4	s	4	-1.0
糊口	0	n	4	n	4	-1.0
解乏	0	v	4	v	4	-1.0
发霉	0	a	4	a	4	-1.0
涌现	0	v	4	v	4	-1.0
大礼堂	0	nr	4	nr	4	-1.0
惊慌	0	a	4	a	4	-1.0
出没	0	v	4	v	4	-1.0
寻到	0	v	4	v	4	-1.0
长长地	0	z	4	z	4	-1.0
十七年	0	m	4	m	4	-1.0
入侵	0	v	4	v	4	-1.0
摸爬滚打	0	l	4	l	4	-1.0
相辅相成	0	i	4	i	4	-1.0
史料	0	n	4	n	4	-1.0
聚聚	0	v	4	v	4	-1.0
无法控制	0	nz	4	nz	4	-1.0
家事	0	n	4	n	4	-1.0
膝	0	ng	4	ng	4	-1.0
前景	0	n	4	n	4	-1.0
功底	0	n	4	n	4	-1.0
数学题	0	n	4	n	4	-1.0
灯泡	0	n	4	n	4	-1.0
新潮	0	n	4	n	4	-1.0
阶梯	0	n	4	n	4	-1.0
光脚	0	n	4	n	4	-1.0
咕嘟	0	o	4	o	4	-1.0
挨骂	0	v	4	v	4	-1.0
麟瑞	0	nz	4	nz	4	-1.0
尚书	0	n	4	n	4	-1.0
排列	0	v	4	v	4	-1.0
见闻	0	n	4	n	4	-1.0
万事	0	n	4	n	4	-1.0
读读	0	v	4	v	4	-1.0
点评	0	v	4	v	4	-1.0
轨道	0	n	4	n	4	-1.0
